142;234;114;186;land;true;mountain;1
143;92;197;217;land;false;hills;1
144;140;139;247;land;false;plains;1
145;167;104;247;land;false;plains;1
146;215;220;251;land;false;hills;1
147;215;200;168;land;false;plains;1
148;195;246;160;land;false;jungle;1
149;226;117;206;land;false;plains;1
150;118;253;225;land;false;plains;1
151;244;178;147;land;false;plains;1
152;93;243;213;land;false;plains;1
153;186;207;225;land;false;forest;1
154;251;251;40;land;false;plains;1
155;233;216;73;land;false;plains;1
156;214;136;218;land;false;hills;1
157;75;232;232;land;false;plains;1
158;247;239;172;land;false;forest;1
159;80;253;200;land;false;hills;1
160;103;248;215;land;false;plains;1
161;121;132;253;land;false;plains;1
162;161;253;151;land;false;plains;1
163;226;195;205;land;false;plains;1
164;158;248;216;land;false;plains;1
165;196;209;187;land;false;forest;1
166;253;187;84;land;false;forest;1
167;251;216;221;land;false;plains;1
168;248;120;179;land;false;plains;1
169;146;236;151;land;false;plains;1
170;245;192;251;land;false;hills;1
171;84;222;197;land;false;plains;1
172;215;242;176;land;false;hills;1
173;100;249;183;land;false;plains;1
174;220;202;151;land;false;forest;1
175;225;137;244;land;false;plains;1
176;188;118;214;land;false;jungle;1
177;206;131;236;land;false;hills;1
178;123;236;233;land;false;hills;1
179;160;165;217;land;false;plains;1
180;135;217;222;land;false;plains;1
181;207;112;222;land;false;hills;1
182;237;170;212;land;false;plains;1
183;194;163;222;land;false;jungle;1
184;180;115;252;land;false;hills;1
185;224;193;203;land;false;plains;1
186;233;94;222;land;false;hills;1
187;159;134;239;land;true;plains;1
188;122;208;179;land;false;plains;1
189;238;248;84;land;false;plains;1
190;125;221;170;land;false;hills;1
191;226;247;52;land;false;mountain;1
192;245;180;252;land;false;plains;1
193;184;151;178;land;false;hills;1
194;199;252;223;land;false;plains;1
195;243;211;207;land;false;plains;1
196;247;243;142;land;false;plains;1
197;246;160;185;land;false;plains;1
198;254;249;130;land;false;jungle;1
199;192;84;238;land;false;forest;1
200;227;214;78;land;false;hills;1
201;246;246;86;land;false;plains;1
202;199;195;190;land;false;plains;1
203;249;107;177;land;false;plains;1
204;80;240;209;land;false;plains;1
205;163;245;251;land;false;forest;1
206;87;185;230;land;false;forest;1
207;228;239;248;land;false;hills;1
208;228;113;240;land;false;plains;1
209;250;208;113;land;false;desert;1
210;240;220;102;land;false;forest;1
211;248;148;201;land;false;plains;1
212;218;227;237;land;false;plains;1
213;252;196;72;land;false;plains;1
214;234;226;84;land;false;hills;1
215;199;248;148;land;false;plains;1
216;144;216;179;land;false;hills;1
217;249;113;154;land;false;hills;1
218;246;206;183;land;false;hills;1
219;162;143;201;land;false;forest;1
220;216;206;206;land;false;plains;1
221;226;218;125;land;false;hills;1
222;251;181;76;land;false;hills;1
223;199;116;240;land;true;plains;1
224;137;192;203;land;false;plains;1
225;89;231;221;land;false;plains;1
226;80;245;230;land;false;plains;1
227;248;229;208;land;false;plains;1
228;130;254;196;land;false;plains;1
229;125;250;215;land;false;plains;1
230;237;221;100;land;false;plains;1
231;236;167;253;land;false;plains;1
232;147;235;144;land;true;plains;1
233;133;202;232;land;false;plains;1
234;182;184;173;land;false;mountain;1
235;179;237;189;land;false;plains;1
236;167;248;171;land;false;hills;1
237;224;239;68;land;false;hills;1
238;167;253;96;land;false;hills;1
239;190;231;104;land;false;forest;1
240;212;250;175;land;false;plains;1
241;244;180;214;land;true;hills;1
242;245;254;51;land;false;plains;1
243;190;184;191;land;false;forest;1
244;168;200;204;land;false;hills;1
245;230;217;101;land;false;hills;1
246;186;83;239;land;false;hills;1
247;97;203;224;land;false;mountain;1
248;251;221;61;land;false;plains;1
249;248;222;65;land;false;forest;1
250;187;183;243;land;false;plains;1
251;208;223;248;land;false;hills;1
252;248;125;161;land;false;hills;1
253;202;148;168;land;false;hills;1
254;136;158;245;land;false;plains;1
255;43;216;250;land;false;hills;1
256;199;139;165;land;false;hills;1
257;214;115;180;land;false;plains;1
258;198;189;215;land;false;hills;1
259;148;238;197;land;false;hills;1
260;200;219;192;land;false;mountain;1
261;141;248;202;land;false;plains;1
262;188;239;241;land;false;plains;1
263;82;191;234;land;false;plains;1
264;130;222;250;land;true;marsh;1
265;186;179;156;land;false;jungle;1
266;231;95;236;land;false;hills;1
267;219;168;191;land;false;plains;1
268;93;241;216;land;false;plains;1
269;222;180;252;land;false;plains;1
270;248;155;209;land;true;plains;1
271;234;248;22;land;false;hills;1
272;113;249;240;land;false;plains;1
273;250;94;171;land;false;plains;1
274;243;174;112;land;false;mountain;1
275;231;97;240;land;false;forest;1
276;153;234;208;land;false;hills;1
277;177;194;204;land;false;plains;1
278;250;85;228;land;false;hills;1
279;62;248;196;land;false;hills;1
280;73;220;254;land;false;hills;1
281;215;253;226;land;false;mountain;1
282;234;127;188;land;false;plains;1
283;185;74;242;land;true;plains;1
284;230;222;50;land;false;hills;1
285;221;200;144;land;false;hills;1
286;76;243;184;land;false;hills;1
287;249;38;215;land;false;plains;1
288;200;210;226;land;false;plains;1
289;180;225;205;land;false;hills;1
290;244;156;224;land;false;plains;1
291;98;242;181;land;false;plains;1
292;236;168;116;land;false;forest;1
293;222;238;67;land;false;plains;1
294;231;193;195;land;false;plains;1
295;246;129;198;land;false;hills;1
296;246;246;115;land;false;plains;1
297;244;162;178;land;false;plains;1
298;71;244;201;land;true;hills;1
299;249;38;214;land;false;plains;1
300;207;191;248;land;false;plains;1
301;134;127;241;land;false;hills;1
302;141;207;201;land;false;plains;1
303;251;223;217;land;false;plains;1
304;206;234;61;land;false;forest;1
305;134;254;196;land;true;plains;1
306;238;93;173;land;false;plains;1
307;249;145;132;land;false;plains;1
308;103;222;180;land;false;hills;1
309;239;102;190;land;false;hills;1
310;133;197;237;land;false;plains;1
311;195;233;237;land;false;plains;1
312;190;236;247;land;true;plains;1
313;247;135;253;land;false;forest;1
314;199;155;160;land;false;plains;1
315;218;169;167;land;false;hills;1
316;205;188;224;land;false;forest;1
317;109;205;216;land;false;plains;1
318;158;131;216;land;false;jungle;1
319;249;232;215;land;false;plains;1
320;182;252;152;land;false;hills;1
321;165;185;230;land;false;plains;1
322;122;252;213;land;false;plains;1
323;213;70;248;land;false;plains;1
324;230;213;95;land;true;forest;1
325;251;216;73;land;false;mountain;1
326;199;125;229;land;false;plains;1
327;177;202;210;land;false;hills;1
328;195;237;156;land;false;hills;1
329;45;222;248;land;false;plains;1
330;101;166;235;land;false;forest;1
331;205;188;110;land;false;hills;1
332;206;184;178;land;false;mountain;1
333;243;145;179;land;false;plains;1
334;78;250;235;land;false;plains;1
335;191;252;137;land;false;jungle;1
336;223;234;145;land;false;mountain;1
337;88;195;218;land;false;hills;1
338;248;172;223;land;false;hills;1
339;82;241;233;land;false;hills;1
340;246;219;208;land;false;plains;1
341;254;59;206;land;false;plains;1
342;154;177;176;land;false;plains;1
343;225;253;253;land;false;hills;1
344;240;166;241;land;false;hills;1
345;177;217;115;land;false;plains;1
346;220;73;254;land;false;hills;1
347;163;175;244;land;false;plains;1
348;246;164;146;land;false;jungle;1
349;117;241;213;land;false;plains;1
350;251;154;110;land;false;hills;1
351;145;198;165;land;false;hills;1
352;143;197;177;land;false;plains;1
353;166;141;203;land;false;plains;1
354;71;192;239;land;false;plains;1
355;181;194;209;land;false;hills;1
356;112;204;221;land;false;hills;1
357;242;93;170;land;false;plains;1
358;246;247;116;land;false;hills;1
359;232;231;47;land;false;hills;1
360;242;227;133;land;false;plains;1
361;95;218;203;land;false;plains;1
362;211;106;225;land;false;hills;1
363;155;183;252;land;false;plains;1
364;252;140;142;land;false;forest;1
365;247;185;195;land;false;plains;1
366;219;149;170;land;false;plains;1
367;226;176;252;land;false;plains;1
368;172;204;132;land;false;plains;1
369;213;72;244;land;false;hills;1
370;127;141;235;land;false;hills;1
371;234;129;200;land;false;plains;1
372;231;242;203;land;false;jungle;1
373;218;144;167;land;false;plains;1
374;122;242;167;land;false;plains;1
375;97;252;170;land;false;hills;1
376;61;241;224;land;false;plains;1
377;251;218;210;land;false;hills;1
378;149;142;245;land;false;plains;1
379;169;117;216;land;false;plains;1
380;223;206;246;land;false;plains;1
381;167;165;241;land;false;hills;1
382;192;251;182;land;false;jungle;1
383;235;120;243;land;false;plains;1
384;176;198;191;land;false;hills;1
385;182;252;207;land;false;plains;1
386;194;81;253;land;false;plains;1
387;236;243;174;land;false;hills;1
388;211;207;180;land;false;forest;1
389;229;241;36;land;false;forest;1
390;234;241;88;land;false;marsh;1
391;120;217;217;land;false;plains;1
392;156;183;232;land;false;plains;1
393;130;245;185;land;false;plains;1
394;253;60;248;land;false;hills;1
395;196;166;214;land;false;jungle;1
396;186;220;149;land;false;hills;1
397;249;217;224;land;false;forest;1
398;116;247;166;land;false;hills;1
399;222;227;58;land;false;hills;1
400;242;94;219;land;false;plains;1
401;143;234;244;land;false;plains;1
402;139;222;142;land;false;hills;1
403;240;152;123;land;false;plains;1
404;138;215;170;land;true;plains;1
405;145;249;181;land;false;hills;1
406;193;224;195;land;false;jungle;1
407;139;243;171;land;false;plains;1
408;253;168;97;land;false;plains;1
409;93;171;247;land;false;plains;1
410;167;150;215;land;false;plains;1
411;161;237;143;land;false;hills;1
412;219;230;115;land;false;plains;1
413;234;222;208;land;false;hills;1
414;234;74;253;land;false;hills;1
415;128;207;202;land;false;forest;1
416;212;229;68;land;false;plains;1
417;251;112;248;land;false;plains;1
418;235;114;221;land;false;desert;1
419;113;250;192;land;false;hills;1
420;204;75;237;land;false;forest;1
421;210;188;155;land;false;plains;1
422;116;196;216;land;false;mountain;1
423;154;244;224;land;false;hills;1
424;199;187;245;land;false;hills;1
425;243;218;176;land;false;hills;1
426;192;184;233;land;false;plains;1
427;110;220;237;land;false;plains;1
428;145;231;152;land;false;plains;1
429;204;70;243;land;false;plains;1
430;234;187;253;land;false;plains;1
431;131;188;216;land;false;plains;1
432;136;242;192;land;false;jungle;1
433;167;160;231;land;false;mountain;1
434;146;138;234;land;false;hills;1
435;216;144;231;land;false;plains;1
436;136;217;200;land;false;hills;1
437;237;72;211;land;false;plains;1
438;203;123;179;land;false;plains;1
439;123;245;191;land;false;plains;1
440;118;211;217;land;false;forest;1
441;208;197;218;land;false;plains;1
442;124;209;223;land;true;hills;1
443;189;209;212;land;false;mountain;1
444;232;156;203;land;false;plains;1
445;227;237;187;land;false;plains;1
446;115;231;219;land;false;jungle;1
447;241;229;239;land;false;hills;1
448;231;231;167;land;false;plains;1
449;145;253;205;land;false;hills;1
450;60;249;241;land;false;plains;1
451;208;227;237;land;false;desert;1
452;249;47;220;land;false;hills;1
453;179;158;226;land;false;plains;1
454;218;219;165;land;false;plains;1
455;244;70;213;land;false;plains;1
456;231;187;247;land;false;hills;1
457;240;187;227;land;false;plains;1
458;243;168;142;land;false;hills;1
459;234;120;248;land;false;hills;1
460;139;251;151;land;false;hills;1
461;195;204;214;land;false;desert;1
462;159;253;164;land;false;plains;1
463;231;142;164;land;false;forest;1
464;187;115;250;land;false;plains;1
465;176;196;222;land;false;plains;1
466;205;120;219;land;false;hills;1
467;216;215;96;land;false;plains;1
468;197;133;196;land;false;hills;1
469;163;250;182;land;false;plains;1
470;132;189;254;land;false;plains;1
471;251;198;89;land;false;desert;1
472;235;216;115;land;false;hills;1
473;132;252;186;land;false;hills;1
474;252;243;253;land;false;hills;1
475;146;236;187;land;false;hills;1
476;170;201;207;land;false;plains;1
477;203;144;211;land;false;hills;1
478;70;210;251;land;false;plains;1
479;203;174;240;land;false;plains;1
480;105;211;241;land;false;plains;1
481;172;223;202;land;true;hills;1
482;171;189;153;land;false;mountain;1
483;149;226;127;land;false;plains;1
484;217;243;71;land;false;hills;1
485;250;225;57;land;false;plains;1
486;247;194;201;land;false;plains;1
487;76;233;251;land;false;hills;1
488;140;239;179;land;false;hills;1
489;252;168;86;land;false;desert;1
490;146;249;250;land;false;plains;1
491;124;208;170;land;false;plains;1
492;190;150;165;land;false;hills;1
493;102;205;225;land;false;plains;1
494;165;137;229;land;false;hills;1
495;214;221;80;land;false;hills;1
496;208;67;253;land;false;mountain;1
497;143;180;234;land;false;desert;1
498;191;235;142;land;false;plains;1
499;205;254;122;land;false;hills;1
500;73;234;197;land;false;forest;1
501;153;151;206;land;false;hills;1
502;121;153;234;land;false;hills;1
503;227;250;31;land;false;mountain;1
504;210;226;166;land;false;hills;1
505;178;176;231;land;false;plains;1
506;193;157;175;land;false;hills;1
507;214;214;141;land;false;hills;1
508;160;124;236;land;false;hills;1
509;215;155;180;land;false;mountain;1
510;242;59;205;land;false;desert;1
511;226;252;254;land;false;plains;1
512;245;146;227;land;false;plains;1
513;223;183;226;land;false;hills;1
514;228;205;183;land;false;hills;1
515;112;172;224;land;false;mountain;1
516;239;177;190;land;false;hills;1
517;158;207;222;land;false;plains;1
518;186;210;152;land;false;plains;1
519;212;149;158;land;false;plains;1
520;245;89;223;land;false;hills;1
521;230;203;173;land;false;plains;1
522;251;254;32;land;false;plains;1
523;231;115;224;land;false;plains;1
524;177;184;195;land;true;hills;1
525;209;205;235;land;false;hills;1
526;222;176;172;land;false;plains;1
527;215;175;161;land;false;plains;1
528;148;219;163;land;false;desert;1
529;229;137;191;land;false;plains;1
530;137;244;145;land;false;plains;1
531;227;251;250;land;false;desert;1
532;229;124;201;land;false;plains;1
533;212;114;200;land;false;plains;1
534;86;229;227;land;false;plains;1
535;239;251;114;land;false;plains;1
536;221;234;112;land;false;plains;1
537;245;29;227;land;false;mountain;1
538;102;241;196;land;false;plains;1
539;173;164;191;land;false;hills;1
540;246;187;87;land;false;mountain;1
541;225;229;222;land;false;hills;1
542;228;156;239;land;false;mountain;1
543;208;194;200;land;false;plains;1
544;206;215;248;land;false;plains;1
545;192;216;180;land;false;plains;1
546;164;206;132;land;false;hills;1
547;244;166;184;land;false;plains;1
548;145;152;239;land;true;plains;1
549;225;251;239;land;false;plains;1
550;217;164;145;land;false;hills;1
551;159;143;239;land;false;hills;1
552;196;160;221;land;false;plains;1
553;179;243;183;land;false;hills;1
554;227;167;137;land;false;plains;1
555;179;165;250;land;false;forest;1
556;253;252;49;land;false;hills;1
557;225;200;218;land;false;hills;1
558;193;145;236;land;false;plains;1
559;196;144;171;land;false;plains;1
560;217;253;122;land;false;plains;1
561;251;18;249;land;false;plains;1
562;132;235;211;land;true;plains;1
563;246;109;229;land;false;plains;1
564;241;71;247;land;false;hills;1
565;161;185;188;land;false;hills;1
566;26;251;242;land;false;hills;1
567;191;170;168;land;false;hills;1
568;213;218;166;land;false;plains;1
569;249;187;162;land;false;forest;1
570;254;62;242;land;false;hills;1
571;79;179;250;land;false;hills;1
572;168;129;239;land;false;mountain;1
573;48;253;240;land;false;plains;1
574;135;204;239;land;false;hills;1
575;244;250;76;land;true;plains;1
576;46;243;237;land;false;hills;1
577;168;116;219;land;false;jungle;1
578;219;179;166;land;false;plains;1
579;234;121;215;land;false;plains;1
580;156;187;209;land;false;hills;1
581;158;248;199;land;false;forest;1
582;161;140;220;land;false;plains;1
583;228;96;252;land;false;mountain;1
584;100;243;164;land;false;forest;1
585;153;237;199;land;false;plains;1
586;88;240;229;land;false;forest;1
587;225;127;248;land;false;plains;1
588;246;122;241;land;false;hills;1
589;217;114;199;land;false;hills;1
590;187;178;144;land;false;forest;1
591;229;237;155;land;false;hills;1
592;151;235;147;land;true;plains;1
593;157;122;252;land;false;hills;1
594;237;154;247;land;false;mountain;1
595;152;244;222;land;false;plains;1
596;253;183;244;land;false;hills;1
597;206;220;220;land;false;plains;1
598;232;206;193;land;false;plains;1
599;211;215;105;land;false;hills;1
600;247;192;176;land;false;plains;1
601;184;173;169;land;false;plains;1
602;193;179;202;land;false;plains;1
603;244;240;246;land;false;forest;1
604;199;90;223;land;false;plains;1
605;233;163;177;land;false;mountain;1
606;150;179;179;land;false;jungle;1
607;198;125;229;land;false;hills;1
608;184;218;185;land;false;hills;1
609;184;87;231;land;false;plains;1
610;245;176;91;land;false;plains;1
611;179;176;191;land;false;plains;1
612;254;252;10;land;false;plains;1
613;178;226;243;land;false;hills;1
614;252;223;244;land;false;plains;1
615;207;201;136;land;false;plains;1
616;132;136;246;land;false;plains;1
617;144;252;122;land;false;plains;1
618;216;155;146;land;false;forest;1
619;198;102;205;land;false;hills;1
620;234;40;245;land;false;forest;1
621;231;217;160;land;false;plains;1
622;237;79;200;land;false;plains;1
623;214;227;248;land;true;plains;1
624;174;192;240;land;false;plains;1
625;122;175;246;land;false;plains;1
626;250;139;116;land;false;plains;1
627;230;195;240;land;false;plains;1
628;246;192;73;land;false;plains;1
629;218;137;185;land;false;hills;1
630;153;172;186;land;false;plains;1
631;196;233;250;land;false;plains;1
632;233;229;190;land;false;plains;1
633;253;135;191;land;false;plains;1
634;54;234;230;land;false;hills;1
635;244;239;171;land;false;plains;1
636;70;253;242;land;false;mountain;1
637;207;232;234;land;false;forest;1
638;215;232;246;land;false;plains;1
639;100;167;252;land;false;hills;1
640;192;117;235;land;false;hills;1
641;252;156;124;land;false;plains;1
642;189;138;183;land;false;plains;1
643;233;245;193;land;false;plains;1
644;113;225;224;land;false;plains;1
645;238;99;230;land;false;hills;1
646;223;252;104;land;false;hills;1
647;168;204;159;land;false;hills;1
648;250;189;150;land;false;hills;1
649;215;104;189;land;false;plains;1
650;236;116;166;land;false;plains;1
651;171;233;232;land;false;plains;1
652;222;216;219;land;false;plains;1
653;195;117;192;land;false;hills;1
654;221;215;149;land;false;hills;1
655;247;158;184;land;false;hills;1
656;147;245;223;land;true;plains;1
657;184;228;163;land;false;plains;1
658;233;208;227;land;false;hills;1
659;173;220;189;land;false;plains;1
660;244;113;157;land;false;plains;1
661;193;113;212;land;false;hills;1
662;171;253;137;land;false;plains;1
663;209;146;175;land;false;hills;1
664;203;199;200;land;false;forest;1
665;248;170;83;land;false;plains;1
666;171;216;210;land;false;plains;1
667;205;239;72;land;false;forest;1
668;193;226;241;land;false;plains;1
669;243;202;100;land;false;plains;1
670;74;225;244;land;false;hills;1
671;241;243;145;land;false;plains;1
672;192;184;173;land;false;hills;1
673;161;220;239;land;false;plains;1
674;244;114;147;land;false;plains;1
675;159;137;210;land;false;hills;1
676;184;243;158;land;false;plains;1
677;69;225;242;land;false;hills;1
678;143;195;212;land;false;mountain;1
679;215;205;186;land;false;plains;1
680;148;179;188;land;false;hills;1
681;229;235;250;land;true;plains;1
682;134;230;248;land;false;plains;1
683;163;143;219;land;false;hills;1
684;175;232;215;land;false;plains;1
685;235;192;183;land;false;plains;1
686;96;168;243;land;false;hills;1
687;186;246;214;land;false;plains;1
688;114;243;213;land;false;hills;1
689;190;200;250;land;false;hills;1
690;232;60;223;land;false;plains;1
691;241;232;239;land;false;plains;1
692;205;135;178;land;false;plains;1
693;234;132;246;land;false;hills;1
694;216;229;237;land;false;hills;1
695;96;234;197;land;false;hills;1
696;224;198;91;land;false;plains;1
697;129;233;196;land;false;hills;1
698;175;178;212;land;false;plains;1
699;238;152;222;land;false;plains;1
700;171;185;172;land;false;plains;1
701;136;125;240;land;false;plains;1
702;119;236;167;land;false;jungle;1
703;217;140;221;land;false;plains;1
704;160;93;248;land;false;hills;1
705;245;93;171;land;false;hills;1
706;101;201;217;land;false;hills;1
707;163;179;176;land;false;jungle;1
708;110;250;181;land;false;hills;1
709;202;157;191;land;false;jungle;1
710;109;194;239;land;true;marsh;1
711;157;247;199;land;false;hills;1
712;175;190;177;land;false;hills;1
713;239;91;246;land;false;plains;1
714;161;220;246;land;false;plains;1
715;128;193;203;land;false;plains;1
716;228;178;216;land;true;hills;1
717;227;179;122;land;false;plains;1
718;174;225;215;land;false;plains;1
719;137;163;236;land;false;plains;1
720;250;210;135;land;false;hills;1
721;155;162;207;land;false;plains;1
722;254;217;253;land;false;plains;1
723;165;189;180;land;false;plains;1
724;215;175;123;land;false;forest;1
725;117;191;215;land;false;plains;1
726;227;186;209;land;false;plains;1
727;211;240;147;land;false;plains;1
728;156;203;159;land;false;hills;1
729;149;119;241;land;false;plains;1
730;227;150;233;land;false;hills;1
731;192;241;194;land;false;hills;1
732;161;228;205;land;false;forest;1
733;181;223;225;land;false;plains;1
734;250;218;138;land;false;plains;1
735;224;201;120;land;false;hills;1
736;203;251;106;land;false;plains;1
737;184;129;248;land;false;hills;1
738;224;220;181;land;false;forest;1
739;178;117;228;land;false;jungle;1
740;240;113;238;land;false;hills;1
741;155;239;193;land;false;plains;1
742;210;138;217;land;false;hills;1
743;181;85;240;land;false;desert;1
744;173;153;223;land;true;hills;1
745;163;141;213;land;false;hills;1
746;235;135;221;land;false;plains;1
747;230;239;249;land;false;plains;1
748;197;218;247;land;false;plains;1
749;228;198;213;land;false;plains;1
750;181;181;174;land;false;plains;1
751;181;236;162;land;false;mountain;1
752;252;105;227;land;false;plains;1
753;203;209;107;land;false;plains;1
754;240;213;127;land;false;hills;1
755;210;219;176;land;false;hills;1
756;191;201;231;land;false;plains;1
757;250;202;195;land;false;desert;1
758;223;227;166;land;false;jungle;1
759;253;219;191;land;false;mountain;1
760;245;68;254;land;false;plains;1
761;163;221;158;land;false;plains;1
762;118;234;202;land;false;hills;1
763;232;248;254;land;false;plains;1
764;88;186;238;land;false;plains;1
765;166;172;175;land;false;hills;1
766;237;223;189;land;false;forest;1
767;134;182;253;land;false;mountain;1
768;135;218;175;land;false;plains;1
769;146;236;228;land;false;plains;1
770;206;227;164;land;true;plains;1
771;214;169;153;land;false;desert;1
772;161;219;159;land;false;plains;1
773;64;200;250;land;false;hills;1
774;75;182;254;land;false;plains;1
775;243;128;149;land;false;plains;1
776;198;203;210;land;false;hills;1
777;152;239;182;land;false;forest;1
778;165;202;194;land;false;hills;1
779;178;153;184;land;false;plains;1
780;245;118;170;land;false;hills;1
781;172;120;217;land;false;plains;1
782;109;220;204;land;false;plains;1
783;134;127;243;land;false;mountain;1
784;230;83;207;land;false;jungle;1
785;146;250;214;land;false;plains;1
786;143;244;167;land;false;mountain;1
787;246;227;146;land;false;plains;1
788;202;193;194;land;false;plains;1
789;149;208;246;land;false;mountain;1
790;161;204;147;land;false;hills;1
791;186;210;222;land;false;plains;1
792;139;253;123;land;false;plains;1
793;163;239;114;land;false;plains;1
794;246;185;226;land;false;hills;1
795;211;166;152;land;false;hills;1
796;215;249;80;land;false;plains;1
797;112;189;248;land;false;jungle;1
798;247;210;61;land;false;hills;1
799;194;160;216;land;false;plains;1
800;193;168;253;land;false;hills;1
801;188;144;211;land;false;hills;1
802;77;205;236;land;false;hills;1
803;226;97;227;land;true;marsh;1
804;238;111;225;land;false;plains;1
805;216;188;186;land;false;hills;1
806;237;242;66;land;true;plains;1
807;244;206;96;land;false;plains;1
808;192;191;250;land;false;jungle;1
809;104;201;201;land;false;mountain;1
810;142;252;162;land;false;plains;1
811;199;120;251;land;false;plains;1
812;210;151;252;land;false;plains;1
813;111;163;250;land;false;hills;1
814;246;224;163;land;false;plains;1
815;252;154;253;land;false;hills;1
816;171;209;234;land;false;plains;1
817;201;237;131;land;false;plains;1
